timestamp,segment_id,train_id,speed,acceleration,vibration_vertical,vibration_lateral,track_temperature,age_years,maintenance_score,curvature_degree,max_permitted_speed,risk_label
2026-01-09T08:05:00+00:00,SEG-038,T-101,82.803,-0.123,0.925,0.523,39.009,24.32,0.55,6.047,60,2
2026-01-09T08:10:00+00:00,SEG-033,T-102,100.108,-0.213,0.781,0.636,48.036,23.3,0.679,1.611,80,2
2026-01-09T08:15:00+00:00,SEG-003,T-103,125.127,0.353,0.93,0.732,23.821,33.84,0.269,1.392,130,2
2026-01-09T08:20:00+00:00,SEG-049,T-104,78.286,0.299,0.814,0.912,43.568,55.63,0.3,0.476,80,2
2026-01-09T08:25:00+00:00,SEG-008,T-105,77.29,1.177,0.251,0.02,25.691,36.78,0.855,4.33,100,0
2026-01-09T08:30:00+00:00,SEG-039,T-106,55.575,0.111,0.494,0.22,37.889,5.82,0.782,5.604,60,0
2026-01-09T08:35:00+00:00,SEG-027,T-107,73.615,0.187,0.604,0.981,46.426,57.36,0.857,2.153,60,2
2026-01-09T08:40:00+00:00,SEG-036,T-108,66.976,-1.438,0.403,0.086,19.469,10.34,0.933,3.997,110,0
2026-01-09T08:45:00+00:00,SEG-049,T-109,102.761,0.452,0.901,0.707,46.296,55.63,0.3,0.476,80,2
2026-01-09T08:50:00+00:00,SEG-003,T-110,129.726,0.571,0.729,0.684,35.947,33.84,0.269,1.392,130,2
2026-01-09T08:55:00+00:00,SEG-048,T-111,122.353,-0.464,1.076,0.527,42.438,59.92,0.638,0.398,130,2
2026-01-09T09:00:00+00:00,SEG-017,T-112,89.603,0.057,0.761,0.819,43.946,18.69,0.43,3.93,100,1
2026-01-09T09:05:00+00:00,SEG-026,T-113,60.744,0.343,0.781,0.63,46.185,59.87,0.687,3.42,60,2
2026-01-09T09:10:00+00:00,SEG-034,T-114,67.441,-0.69,0.92,0.609,45.401,6.47,0.711,1.603,60,1
2026-01-09T09:15:00+00:00,SEG-017,T-115,108.579,-0.641,0.702,0.534,43.532,18.69,0.43,3.93,100,1
2026-01-09T09:20:00+00:00,SEG-038,T-116,36.287,-0.726,0.123,0.304,29.508,24.32,0.55,6.047,60,0
2026-01-09T09:25:00+00:00,SEG-006,T-117,154.073,-0.27,0.472,0.445,42.63,7.84,0.321,5.932,130,1
2026-01-09T09:30:00+00:00,SEG-008,T-118,72.135,-0.844,0.02,0.379,35.293,36.78,0.855,4.33,100,0
2026-01-09T09:35:00+00:00,SEG-045,T-119,98.951,0.667,0.277,0.153,37.151,28.65,0.949,6.968,130,0
2026-01-09T09:40:00+00:00,SEG-028,T-120,131.444,0.217,0.965,0.416,39.574,57.31,0.941,0.6,110,2
2026-01-09T09:45:00+00:00,SEG-021,T-121,54.189,0.696,1.078,0.619,48.387,64.76,0.636,6.798,60,2
2026-01-09T09:50:00+00:00,SEG-021,T-122,73.11,-0.443,0.913,0.829,44.449,64.76,0.636,6.798,60,2
2026-01-09T09:55:00+00:00,SEG-009,T-123,67.421,0.589,0.359,0.161,44.919,14.11,0.301,4.629,100,0
2026-01-09T10:00:00+00:00,SEG-025,T-124,129.034,-0.84,1.192,0.774,35.679,40.37,0.362,5.338,130,2
2026-01-09T10:05:00+00:00,SEG-021,T-125,65.928,-0.751,0.848,0.674,43.303,64.76,0.636,6.798,60,2
2026-01-09T10:10:00+00:00,SEG-028,T-126,100.321,-2.119,0.861,0.617,41.659,57.31,0.941,0.6,110,1
2026-01-09T10:15:00+00:00,SEG-050,T-127,105.805,-0.205,0.291,0.42,32.494,9.55,0.9,1.724,130,0
2026-01-09T10:20:00+00:00,SEG-009,T-128,76.71,0.868,0.119,0.067,35.322,14.11,0.301,4.629,100,0
2026-01-09T10:25:00+00:00,SEG-050,T-129,108.916,0.491,0.224,0.135,27.695,9.55,0.9,1.724,130,0
2026-01-09T10:30:00+00:00,SEG-039,T-130,46.331,0.278,0.23,0.314,29.379,5.82,0.782,5.604,60,0
2026-01-09T10:35:00+00:00,SEG-010,T-131,107.848,0.81,1.129,0.593,30.851,55.89,0.883,2.661,110,2
2026-01-09T10:40:00+00:00,SEG-045,T-132,95.304,0.36,0.32,0.159,34.05,28.65,0.949,6.968,130,0
2026-01-09T10:45:00+00:00,SEG-018,T-133,82.374,-0.184,0.975,0.729,48.992,28.99,0.676,2.534,80,2
2026-01-09T10:50:00+00:00,SEG-017,T-134,91.157,0.155,0.833,0.87,45.732,18.69,0.43,3.93,100,2
2026-01-09T10:55:00+00:00,SEG-031,T-135,111.953,0.04,1.032,0.632,34.329,49.58,0.754,4.991,110,2
2026-01-09T11:00:00+00:00,SEG-013,T-136,66.894,0.033,0.431,0.322,29.674,19.01,0.926,4.817,80,0
2026-01-09T11:05:00+00:00,SEG-018,T-137,58.224,0.537,0.404,0.175,31.704,28.99,0.676,2.534,80,0
2026-01-09T11:10:00+00:00,SEG-028,T-138,109.174,0.202,0.494,0.812,44.427,57.31,0.941,0.6,110,1
2026-01-09T11:15:00+00:00,SEG-031,T-139,130.612,-1.791,0.626,0.742,40.453,49.58,0.754,4.991,110,1
2026-01-09T11:20:00+00:00,SEG-035,T-140,32.026,-0.1,0.096,0.092,27.671,6.46,0.424,4.683,80,0
2026-01-09T11:25:00+00:00,SEG-020,T-141,125.359,0.792,0.734,0.46,42.581,51.9,0.558,0.445,110,2
2026-01-09T11:30:00+00:00,SEG-017,T-142,75.41,-0.694,0.02,0.381,34.629,18.69,0.43,3.93,100,0
2026-01-09T11:35:00+00:00,SEG-024,T-143,106.04,-1.269,0.593,0.697,49.931,50.0,0.621,0.745,100,1
2026-01-09T11:40:00+00:00,SEG-005,T-144,107.982,0.154,0.818,0.615,35.641,45.98,0.498,1.088,100,2
2026-01-09T11:45:00+00:00,SEG-048,T-145,117.523,-2.561,0.471,0.668,40.217,59.92,0.638,0.398,130,1
2026-01-09T11:50:00+00:00,SEG-029,T-146,114.957,-0.934,0.581,0.655,46.996,63.61,0.639,0.88,110,1
2026-01-09T11:55:00+00:00,SEG-032,T-147,45.934,-0.331,0.348,0.427,23.15,29.6,0.628,0.847,80,0
2026-01-09T12:00:00+00:00,SEG-005,T-148,100.938,1.437,0.87,0.407,39.128,45.98,0.498,1.088,100,2
2026-01-09T12:05:00+00:00,SEG-016,T-149,120.1,0.836,0.842,0.872,44.032,15.4,0.614,6.193,110,2
2026-01-09T12:10:00+00:00,SEG-015,T-150,112.734,-0.317,0.765,0.619,54.636,27.27,0.298,6.392,130,1
2026-01-09T12:15:00+00:00,SEG-020,T-151,119.136,-1.436,1.05,0.432,44.32,51.9,0.558,0.445,110,2
2026-01-09T12:20:00+00:00,SEG-033,T-152,68.255,0.864,0.116,0.02,31.766,23.3,0.679,1.611,80,0
2026-01-09T12:25:00+00:00,SEG-012,T-153,87.226,0.542,0.233,0.388,29.032,42.0,0.64,1.714,110,0
2026-01-09T12:30:00+00:00,SEG-004,T-154,64.564,-0.503,1.042,0.617,43.693,15.89,0.68,5.666,60,2
2026-01-09T12:35:00+00:00,SEG-046,T-155,127.965,-1.606,1.029,0.775,34.316,11.75,0.467,6.781,130,2
2026-01-09T12:40:00+00:00,SEG-047,T-156,113.044,-1.324,1.065,0.743,47.288,5.84,0.479,0.351,110,2
2026-01-09T12:45:00+00:00,SEG-035,T-157,81.362,0.539,0.919,0.479,34.884,6.46,0.424,4.683,80,1
2026-01-09T12:50:00+00:00,SEG-033,T-158,95.613,1.027,0.67,0.553,39.015,23.3,0.679,1.611,80,1
2026-01-09T12:55:00+00:00,SEG-045,T-159,96.336,0.153,0.113,0.195,28.9,28.65,0.949,6.968,130,0
2026-01-09T13:00:00+00:00,SEG-025,T-160,105.586,1.38,0.02,0.354,31.366,40.37,0.362,5.338,130,0
2026-01-09T13:05:00+00:00,SEG-012,T-161,78.563,-0.97,0.489,0.031,27.222,42.0,0.64,1.714,110,0
2026-01-09T13:10:00+00:00,SEG-011,T-162,62.637,-0.691,1.133,0.69,44.384,12.25,0.509,4.691,60,2
2026-01-09T13:15:00+00:00,SEG-002,T-163,48.963,-1.047,0.397,0.02,16.303,7.48,0.558,0.209,80,0
2026-01-09T13:20:00+00:00,SEG-034,T-164,76.616,0.166,0.734,0.559,40.547,6.47,0.711,1.603,60,1
2026-01-09T13:25:00+00:00,SEG-008,T-165,77.64,0.141,0.282,0.471,41.156,36.78,0.855,4.33,100,0
2026-01-09T13:30:00+00:00,SEG-025,T-166,130.167,-1.486,0.883,0.914,44.143,40.37,0.362,5.338,130,2
2026-01-09T13:35:00+00:00,SEG-044,T-167,99.547,0.378,0.832,0.664,46.344,12.37,0.252,2.733,110,2
2026-01-09T13:40:00+00:00,SEG-024,T-168,105.276,-0.193,0.881,0.602,29.351,50.0,0.621,0.745,100,2
2026-01-09T13:45:00+00:00,SEG-016,T-169,121.555,0.303,1.015,0.735,48.585,15.4,0.614,6.193,110,2
2026-01-09T13:50:00+00:00,SEG-027,T-170,62.634,-2.149,0.649,0.729,45.984,57.36,0.857,2.153,60,1
2026-01-09T13:55:00+00:00,SEG-021,T-171,78.179,1.47,0.861,0.614,45.282,64.76,0.636,6.798,60,2
2026-01-09T14:00:00+00:00,SEG-002,T-172,60.246,-0.146,0.02,0.438,32.244,7.48,0.558,0.209,80,0
2026-01-09T14:05:00+00:00,SEG-048,T-173,142.272,0.169,0.792,0.671,51.102,59.92,0.638,0.398,130,2
2026-01-09T14:10:00+00:00,SEG-028,T-174,120.92,0.744,0.754,0.644,44.334,57.31,0.941,0.6,110,1
2026-01-09T14:15:00+00:00,SEG-024,T-175,95.821,-2.391,0.91,0.682,52.218,50.0,0.621,0.745,100,2
2026-01-09T14:20:00+00:00,SEG-015,T-176,144.573,0.83,0.852,0.587,47.412,27.27,0.298,6.392,130,2
2026-01-09T14:25:00+00:00,SEG-018,T-177,59.298,0.146,0.659,0.683,52.287,28.99,0.676,2.534,80,1
2026-01-09T14:30:00+00:00,SEG-049,T-178,75.126,-0.177,0.902,0.521,40.056,55.63,0.3,0.476,80,2
2026-01-09T14:35:00+00:00,SEG-026,T-179,47.181,-0.196,0.63,0.497,34.638,59.87,0.687,3.42,60,1
2026-01-09T14:40:00+00:00,SEG-036,T-100,93.873,-0.554,0.116,0.02,35.361,10.34,0.933,3.997,110,0
2026-01-09T14:45:00+00:00,SEG-040,T-101,49.278,0.37,0.523,0.228,26.863,14.07,0.641,0.981,80,0
2026-01-09T14:50:00+00:00,SEG-005,T-102,103.907,0.45,0.829,0.59,40.251,45.98,0.498,1.088,100,2
2026-01-09T14:55:00+00:00,SEG-045,T-103,95.452,-0.866,0.044,0.391,26.648,28.65,0.949,6.968,130,0
2026-01-09T15:00:00+00:00,SEG-012,T-104,81.052,1.163,0.301,0.325,23.97,42.0,0.64,1.714,110,0
2026-01-09T15:05:00+00:00,SEG-009,T-105,100.24,-0.158,0.882,0.52,26.028,14.11,0.301,4.629,100,2
2026-01-09T15:10:00+00:00,SEG-008,T-106,58.413,-0.354,0.307,0.144,29.125,36.78,0.855,4.33,100,0
2026-01-09T15:15:00+00:00,SEG-005,T-107,116.293,-0.232,0.709,0.415,37.385,45.98,0.498,1.088,100,2
2026-01-09T15:20:00+00:00,SEG-039,T-108,40.093,-0.818,0.29,0.171,35.557,5.82,0.782,5.604,60,0
2026-01-09T15:25:00+00:00,SEG-033,T-109,52.433,-1.348,0.02,0.26,41.768,23.3,0.679,1.611,80,0
2026-01-09T15:30:00+00:00,SEG-017,T-110,85.634,-0.365,1.115,0.79,46.679,18.69,0.43,3.93,100,2
2026-01-09T15:35:00+00:00,SEG-003,T-111,122.957,-0.411,0.865,0.578,43.862,33.84,0.269,1.392,130,2
2026-01-09T15:40:00+00:00,SEG-024,T-112,116.381,-0.428,0.85,0.691,41.273,50.0,0.621,0.745,100,2
2026-01-09T15:45:00+00:00,SEG-046,T-113,126.884,0.157,0.519,0.834,38.0,11.75,0.467,6.781,130,1
2026-01-09T15:50:00+00:00,SEG-009,T-114,97.493,-1.442,0.02,0.02,31.738,14.11,0.301,4.629,100,0
2026-01-09T15:55:00+00:00,SEG-018,T-115,45.231,-0.559,0.404,0.27,42.409,28.99,0.676,2.534,80,0
2026-01-09T16:00:00+00:00,SEG-012,T-116,81.604,1.926,0.415,0.556,42.241,42.0,0.64,1.714,110,1
2026-01-09T16:05:00+00:00,SEG-035,T-117,93.132,0.036,0.893,0.52,39.923,6.46,0.424,4.683,80,2
2026-01-09T16:10:00+00:00,SEG-023,T-118,90.405,-0.028,0.642,0.715,43.08,20.49,0.365,0.023,100,1
2026-01-09T16:15:00+00:00,SEG-012,T-119,112.559,-0.349,0.908,0.606,43.03,42.0,0.64,1.714,110,2
2026-01-09T16:20:00+00:00,SEG-012,T-120,82.449,0.629,0.192,0.02,43.045,42.0,0.64,1.714,110,0
2026-01-09T16:25:00+00:00,SEG-037,T-121,52.17,-1.124,1.022,0.692,44.948,51.43,0.839,1.333,60,2
2026-01-09T16:30:00+00:00,SEG-044,T-122,90.66,0.912,0.207,0.053,15.01,12.37,0.252,2.733,110,0
2026-01-09T16:35:00+00:00,SEG-020,T-123,118.947,-0.46,0.788,0.753,43.231,51.9,0.558,0.445,110,2
2026-01-09T16:40:00+00:00,SEG-037,T-124,49.227,-0.678,0.956,0.713,53.531,51.43,0.839,1.333,60,1
2026-01-09T16:45:00+00:00,SEG-018,T-125,93.855,-2.264,0.867,0.506,40.353,28.99,0.676,2.534,80,2
2026-01-09T16:50:00+00:00,SEG-047,T-126,120.074,1.683,0.991,0.736,31.691,5.84,0.479,0.351,110,2
2026-01-09T16:55:00+00:00,SEG-047,T-127,123.957,1.278,0.99,0.678,47.891,5.84,0.479,0.351,110,2
2026-01-09T17:00:00+00:00,SEG-043,T-128,113.434,1.548,0.95,0.535,42.997,12.48,0.605,1.496,110,1
2026-01-09T17:05:00+00:00,SEG-047,T-129,78.991,-0.73,0.23,0.418,34.436,5.84,0.479,0.351,110,0
2026-01-09T17:10:00+00:00,SEG-010,T-130,132.533,-0.029,0.968,0.798,41.156,55.89,0.883,2.661,110,2
2026-01-09T17:15:00+00:00,SEG-038,T-131,33.017,-1.316,0.776,0.15,42.744,24.32,0.55,6.047,60,1
2026-01-09T17:20:00+00:00,SEG-033,T-132,57.73,1.952,0.334,0.223,26.398,23.3,0.679,1.611,80,0
2026-01-09T17:25:00+00:00,SEG-020,T-133,109.399,0.844,0.882,0.683,38.719,51.9,0.558,0.445,110,2
2026-01-09T17:30:00+00:00,SEG-029,T-134,109.11,2.008,0.696,0.53,43.709,63.61,0.639,0.88,110,1
2026-01-09T17:35:00+00:00,SEG-011,T-135,58.504,-0.626,0.362,0.418,25.784,12.25,0.509,4.691,60,1
2026-01-09T17:40:00+00:00,SEG-022,T-136,100.536,2.694,0.892,0.567,38.26,44.95,0.642,1.868,100,2
2026-01-09T17:45:00+00:00,SEG-007,T-137,117.958,0.92,0.904,0.684,50.429,52.85,0.783,3.754,110,2
2026-01-09T17:50:00+00:00,SEG-025,T-138,99.652,1.274,0.237,0.125,36.418,40.37,0.362,5.338,130,0
2026-01-09T17:55:00+00:00,SEG-004,T-139,55.308,0.697,0.95,0.828,35.054,15.89,0.68,5.666,60,2
2026-01-09T18:00:00+00:00,SEG-015,T-140,140.213,1.903,0.789,0.847,38.68,27.27,0.298,6.392,130,2
2026-01-09T18:05:00+00:00,SEG-043,T-141,82.239,-1.119,0.112,0.226,34.11,12.48,0.605,1.496,110,0
2026-01-09T18:10:00+00:00,SEG-004,T-142,56.832,-0.345,0.032,0.166,30.159,15.89,0.68,5.666,60,0
2026-01-09T18:15:00+00:00,SEG-047,T-143,121.241,-1.309,0.973,0.578,44.711,5.84,0.479,0.351,110,2
2026-01-09T18:20:00+00:00,SEG-038,T-144,34.821,1.008,0.075,0.292,32.976,24.32,0.55,6.047,60,0
2026-01-09T18:25:00+00:00,SEG-049,T-145,78.093,-0.161,0.88,0.719,40.418,55.63,0.3,0.476,80,2
2026-01-09T18:30:00+00:00,SEG-023,T-146,93.127,0.002,0.768,0.75,42.762,20.49,0.365,0.023,100,2
2026-01-09T18:35:00+00:00,SEG-001,T-147,57.143,0.749,0.793,0.855,43.076,3.58,0.451,1.562,60,1
2026-01-09T18:40:00+00:00,SEG-047,T-148,77.176,1.707,0.044,0.31,32.105,5.84,0.479,0.351,110,0
2026-01-09T18:45:00+00:00,SEG-028,T-149,103.585,0.34,0.523,0.408,41.505,57.31,0.941,0.6,110,1
2026-01-09T18:50:00+00:00,SEG-020,T-150,135.351,-1.421,0.636,0.777,41.675,51.9,0.558,0.445,110,2
2026-01-09T18:55:00+00:00,SEG-035,T-151,44.615,0.83,0.247,0.076,26.552,6.46,0.424,4.683,80,0
2026-01-09T19:00:00+00:00,SEG-010,T-152,110.02,0.136,0.877,0.515,45.803,55.89,0.883,2.661,110,1
2026-01-09T19:05:00+00:00,SEG-002,T-153,59.35,-0.28,0.02,0.315,32.939,7.48,0.558,0.209,80,0
2026-01-09T19:10:00+00:00,SEG-035,T-154,52.029,1.061,0.287,0.233,19.45,6.46,0.424,4.683,80,0
2026-01-09T19:15:00+00:00,SEG-045,T-155,97.184,-0.996,0.157,0.02,27.913,28.65,0.949,6.968,130,0
2026-01-09T19:20:00+00:00,SEG-019,T-156,49.807,-0.778,0.02,0.198,31.068,33.09,0.802,6.028,80,0
2026-01-09T19:25:00+00:00,SEG-049,T-157,89.21,1.248,0.929,0.754,43.698,55.63,0.3,0.476,80,2
2026-01-09T19:30:00+00:00,SEG-001,T-158,47.508,0.172,0.392,0.17,44.837,3.58,0.451,1.562,60,0
2026-01-09T19:35:00+00:00,SEG-035,T-159,64.756,-0.997,0.044,0.083,27.87,6.46,0.424,4.683,80,0
2026-01-09T19:40:00+00:00,SEG-050,T-160,99.805,-0.018,0.107,0.213,30.206,9.55,0.9,1.724,130,0
2026-01-09T19:45:00+00:00,SEG-003,T-161,129.806,0.194,1.088,0.483,46.301,33.84,0.269,1.392,130,2
2026-01-09T19:50:00+00:00,SEG-041,T-162,73.965,1.128,0.15,0.076,31.707,31.15,0.888,0.528,130,0
2026-01-09T19:55:00+00:00,SEG-006,T-163,151.945,-0.069,0.583,0.736,41.49,7.84,0.321,5.932,130,1
2026-01-09T20:00:00+00:00,SEG-044,T-164,136.165,-1.469,0.795,0.506,52.598,12.37,0.252,2.733,110,2
2026-01-09T20:05:00+00:00,SEG-035,T-165,74.155,0.632,1.048,0.433,48.858,6.46,0.424,4.683,80,2
2026-01-09T20:10:00+00:00,SEG-038,T-166,57.03,-1.42,0.999,0.682,53.467,24.32,0.55,6.047,60,2
2026-01-09T20:15:00+00:00,SEG-012,T-167,121.869,0.795,0.916,0.599,37.018,42.0,0.64,1.714,110,2
2026-01-09T20:20:00+00:00,SEG-005,T-168,124.981,0.371,0.815,0.625,39.07,45.98,0.498,1.088,100,2
2026-01-09T20:25:00+00:00,SEG-023,T-169,99.016,0.022,0.891,0.881,45.881,20.49,0.365,0.023,100,2
2026-01-09T20:30:00+00:00,SEG-045,T-170,148.524,-1.188,1.016,0.637,38.37,28.65,0.949,6.968,130,2
2026-01-09T20:35:00+00:00,SEG-008,T-171,94.315,-1.071,0.456,0.06,28.986,36.78,0.855,4.33,100,0
2026-01-09T20:40:00+00:00,SEG-028,T-172,121.18,-1.384,0.961,0.527,40.806,57.31,0.941,0.6,110,2
2026-01-09T20:45:00+00:00,SEG-021,T-173,55.633,1.198,0.431,0.735,46.555,64.76,0.636,6.798,60,1
2026-01-09T20:50:00+00:00,SEG-025,T-174,135.999,0.096,0.864,0.777,41.74,40.37,0.362,5.338,130,2
2026-01-09T20:55:00+00:00,SEG-045,T-175,111.062,1.517,0.283,0.352,21.829,28.65,0.949,6.968,130,0
2026-01-09T21:00:00+00:00,SEG-033,T-176,74.889,1.332,0.863,0.525,41.693,23.3,0.679,1.611,80,1
2026-01-09T21:05:00+00:00,SEG-043,T-177,67.606,-0.536,0.143,0.173,32.09,12.48,0.605,1.496,110,0
2026-01-09T21:10:00+00:00,SEG-004,T-178,47.075,0.481,0.37,0.403,41.846,15.89,0.68,5.666,60,0
2026-01-09T21:15:00+00:00,SEG-010,T-179,111.434,-0.104,0.96,0.71,50.724,55.89,0.883,2.661,110,2
2026-01-09T21:20:00+00:00,SEG-047,T-100,82.441,0.814,0.045,0.293,35.992,5.84,0.479,0.351,110,0
2026-01-09T21:25:00+00:00,SEG-039,T-101,42.006,-1.46,0.168,0.02,31.124,5.82,0.782,5.604,60,0
2026-01-09T21:30:00+00:00,SEG-009,T-102,75.929,0.092,0.29,0.379,28.436,14.11,0.301,4.629,100,1
2026-01-09T21:35:00+00:00,SEG-046,T-103,103.224,-0.396,0.02,0.43,31.059,11.75,0.467,6.781,130,0
2026-01-09T21:40:00+00:00,SEG-024,T-104,120.41,-0.143,0.921,0.692,43.946,50.0,0.621,0.745,100,2
2026-01-09T21:45:00+00:00,SEG-017,T-105,77.934,0.504,0.701,0.187,40.897,18.69,0.43,3.93,100,1
2026-01-09T21:50:00+00:00,SEG-039,T-106,50.733,0.92,0.084,0.02,42.2,5.82,0.782,5.604,60,0
2026-01-09T21:55:00+00:00,SEG-009,T-107,109.743,-0.023,0.756,0.464,44.596,14.11,0.301,4.629,100,1
2026-01-09T22:00:00+00:00,SEG-044,T-108,105.088,-1.39,0.608,0.516,43.108,12.37,0.252,2.733,110,1
2026-01-09T22:05:00+00:00,SEG-011,T-109,47.481,-0.075,0.958,0.623,43.371,12.25,0.509,4.691,60,1
2026-01-09T22:10:00+00:00,SEG-016,T-110,111.158,0.611,0.554,0.776,44.422,15.4,0.614,6.193,110,1
2026-01-09T22:15:00+00:00,SEG-013,T-111,93.729,0.316,0.826,0.661,47.749,19.01,0.926,4.817,80,1
2026-01-09T22:20:00+00:00,SEG-024,T-112,76.714,0.185,1.059,0.378,51.256,50.0,0.621,0.745,100,1
2026-01-09T22:25:00+00:00,SEG-015,T-113,130.39,-0.069,0.911,0.625,36.015,27.27,0.298,6.392,130,2
2026-01-09T22:30:00+00:00,SEG-024,T-114,85.326,2.274,0.714,0.675,37.037,50.0,0.621,0.745,100,1
2026-01-09T22:35:00+00:00,SEG-026,T-115,67.627,0.595,0.763,0.475,43.612,59.87,0.687,3.42,60,2
2026-01-09T22:40:00+00:00,SEG-027,T-116,56.364,0.506,1.056,0.695,45.378,57.36,0.857,2.153,60,2
2026-01-09T22:45:00+00:00,SEG-028,T-117,103.282,0.501,0.949,0.729,44.53,57.31,0.941,0.6,110,2
2026-01-09T22:50:00+00:00,SEG-027,T-118,76.976,-0.578,0.723,0.816,39.227,57.36,0.857,2.153,60,2
2026-01-09T22:55:00+00:00,SEG-007,T-119,127.067,-0.31,0.984,0.489,49.118,52.85,0.783,3.754,110,2
2026-01-09T23:00:00+00:00,SEG-032,T-120,67.677,-1.075,0.714,0.81,46.843,29.6,0.628,0.847,80,1
2026-01-09T23:05:00+00:00,SEG-047,T-121,91.121,-0.807,0.269,0.127,24.672,5.84,0.479,0.351,110,0
2026-01-09T23:10:00+00:00,SEG-017,T-122,56.493,0.712,0.134,0.35,25.775,18.69,0.43,3.93,100,0
2026-01-09T23:15:00+00:00,SEG-030,T-123,79.506,0.392,0.909,0.773,48.911,12.4,0.635,4.246,80,2
2026-01-09T23:20:00+00:00,SEG-015,T-124,123.013,1.245,0.117,0.389,33.987,27.27,0.298,6.392,130,1
2026-01-09T23:25:00+00:00,SEG-024,T-125,110.063,1.021,0.689,0.624,35.291,50.0,0.621,0.745,100,2
2026-01-09T23:30:00+00:00,SEG-024,T-126,103.94,-1.605,0.693,0.573,33.638,50.0,0.621,0.745,100,1
2026-01-09T23:35:00+00:00,SEG-026,T-127,61.276,1.538,1.076,0.497,40.819,59.87,0.687,3.42,60,2
2026-01-09T23:40:00+00:00,SEG-041,T-128,106.489,0.714,0.637,0.02,35.001,31.15,0.888,0.528,130,0
2026-01-09T23:45:00+00:00,SEG-025,T-129,132.113,-0.077,0.693,0.557,44.114,40.37,0.362,5.338,130,2
2026-01-09T23:50:00+00:00,SEG-014,T-130,66.011,-0.037,0.921,0.643,43.238,55.1,0.816,1.603,60,2
2026-01-09T23:55:00+00:00,SEG-022,T-131,100.687,0.361,1.179,0.529,41.11,44.95,0.642,1.868,100,2
2026-01-10T00:00:00+00:00,SEG-022,T-132,97.084,-0.561,0.903,0.681,36.372,44.95,0.642,1.868,100,2
2026-01-10T00:05:00+00:00,SEG-029,T-133,118.531,0.734,0.922,0.568,25.85,63.61,0.639,0.88,110,2
2026-01-10T00:10:00+00:00,SEG-009,T-134,77.468,1.184,0.03,0.245,34.577,14.11,0.301,4.629,100,0
2026-01-10T00:15:00+00:00,SEG-004,T-135,75.236,-0.34,1.072,0.592,38.081,15.89,0.68,5.666,60,2
2026-01-10T00:20:00+00:00,SEG-011,T-136,64.982,-0.06,0.726,0.601,46.711,12.25,0.509,4.691,60,1
2026-01-10T00:25:00+00:00,SEG-037,T-137,57.544,1.196,0.753,0.52,52.381,51.43,0.839,1.333,60,1
2026-01-10T00:30:00+00:00,SEG-002,T-138,49.131,-0.337,0.035,0.02,32.2,7.48,0.558,0.209,80,0
2026-01-10T00:35:00+00:00,SEG-008,T-139,80.222,-0.577,0.218,0.029,38.618,36.78,0.855,4.33,100,0
2026-01-10T00:40:00+00:00,SEG-021,T-140,42.295,-1.785,1.171,0.595,54.556,64.76,0.636,6.798,60,2
2026-01-10T00:45:00+00:00,SEG-030,T-141,69.779,-0.256,0.369,0.02,31.18,12.4,0.635,4.246,80,0
2026-01-10T00:50:00+00:00,SEG-032,T-142,81.669,-0.333,0.169,0.372,28.355,29.6,0.628,0.847,80,0
2026-01-10T00:55:00+00:00,SEG-022,T-143,91.439,0.337,0.899,0.56,35.803,44.95,0.642,1.868,100,1
2026-01-10T01:00:00+00:00,SEG-037,T-144,56.54,-0.058,0.701,0.654,42.466,51.43,0.839,1.333,60,1
2026-01-10T01:05:00+00:00,SEG-003,T-145,136.47,0.792,0.747,0.554,45.711,33.84,0.269,1.392,130,2
2026-01-10T01:10:00+00:00,SEG-035,T-146,69.457,0.195,0.173,0.058,24.917,6.46,0.424,4.683,80,0
2026-01-10T01:15:00+00:00,SEG-010,T-147,112.904,0.232,0.743,0.444,45.529,55.89,0.883,2.661,110,1
2026-01-10T01:20:00+00:00,SEG-030,T-148,86.835,1.353,0.823,0.767,42.841,12.4,0.635,4.246,80,1
2026-01-10T01:25:00+00:00,SEG-008,T-149,71.592,-1.3,0.273,0.318,35.19,36.78,0.855,4.33,100,0
2026-01-10T01:30:00+00:00,SEG-032,T-150,87.739,-0.309,0.792,0.713,49.933,29.6,0.628,0.847,80,2
2026-01-10T01:35:00+00:00,SEG-050,T-151,102.625,-0.931,0.271,0.162,27.18,9.55,0.9,1.724,130,0
2026-01-10T01:40:00+00:00,SEG-041,T-152,99.647,-1.141,0.096,0.11,16.665,31.15,0.888,0.528,130,0
2026-01-10T01:45:00+00:00,SEG-043,T-153,130.829,1.123,0.926,0.607,47.385,12.48,0.605,1.496,110,2
2026-01-10T01:50:00+00:00,SEG-029,T-154,94.825,-0.409,0.624,0.581,39.754,63.61,0.639,0.88,110,1
2026-01-10T01:55:00+00:00,SEG-045,T-155,118.446,-0.631,0.478,0.02,32.853,28.65,0.949,6.968,130,0
2026-01-10T02:00:00+00:00,SEG-015,T-156,141.319,0.952,0.927,0.787,43.308,27.27,0.298,6.392,130,2
2026-01-10T02:05:00+00:00,SEG-030,T-157,52.348,-0.444,0.324,0.357,32.718,12.4,0.635,4.246,80,0
2026-01-10T02:10:00+00:00,SEG-033,T-158,85.13,0.641,0.756,0.673,42.243,23.3,0.679,1.611,80,1
2026-01-10T02:15:00+00:00,SEG-023,T-159,109.8,2.274,1.279,0.534,44.669,20.49,0.365,0.023,100,2
